Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,processed_tweets
18088,3,0,3,0,1,RT @TheNotoriousD_: like fuccck man why yall bitches wearing wigs to school ?,like fuccck man bitch wear wig school
18089,3,0,3,0,1,RT @TheNudesGod: It kills me when Bitches think that just BC they got a low body count that they not a hoe,kill bitch think bc get low body count hoe
18090,3,1,2,0,1,RT @TheNudesGod: Real nigga rules: If u drop the blunt u gotta pass that bitch. U don't even get to hit it,real nigga rule u drop blunt u get to pass bitch u even get hit
18091,3,1,2,0,1,RT @TheNudesGod: when my girl don't text me back I just tweet. I don't text other bitches Bc I don't want her texting other niggas when I d&#8230;,girl text back tweet text bitch bc want texte niggas
18092,3,0,3,0,1,"RT @TheOneMiss_Luu: ""@ryrystine: Aye everyone buy some bombass brownies tomorrow from my wigga @JacklynAnnn"" They don't contain marijuana b&#8230;",aye everyone buy bombass brownie tomorrow wigga contain marijuana
18093,3,0,0,3,2,"RT @TheOneTrueDisco: A list of mythical creatures:
Jackelope
Phoenix 
Griffin
Fairy
Unicorn
Pegasus 
A woman that knows where she wants to &#8230;",list mythical creature jackelope phoenix griffin fairy unicorn pegasus woman know want
18094,3,1,2,0,1,"RT @TheOnlyReed: I know ya friends tellin u, leave me for good, but fuck them hating ass hoes babe",know ya friend tellin u leave good fuck hate ass hoe babe
18095,3,2,0,1,0,"RT @TheOnlyReed: IDC what phone u got, lol silly nigger",idc phone u get lol silly nigger
18096,3,0,3,0,1,"RT @TheOnlyReed: If u looked good in highschool and wack now, I know that pussy been thru some shit",u look good highschool wack know pussy thru shit
18097,3,0,3,0,1,"RT @TheOnlyReed: Lmaooooooo ain't fuckin no bitch with doo Doo in her butt while I'm foreplaying, THE FUCK",lmaooooooo be fuckin bitch doo doo butt foreplaye fuck
18098,3,0,3,0,1,"RT @TheOnlyReed: My daughter hate the Freddy Krueger mask I got at the crib, wheneva she act up, I put that bitch on for the NITE",daughter hate freddy krueger mask get crib wheneva act put bitch nite
18099,3,0,3,0,1,RT @TheOnlyReed: Pete carroll prolly got the hoes lined up for his players after the game bruh,pete carroll prolly get hoe line player game bruh
18100,3,0,3,0,1,"RT @TheOnlyReed: Sooner or later ya pussy gon tell
Me the truth, let's hope it's not while I'm in it, cause Ima kill u",soon later ya pussy gon tell truth let hope cause kill u
18101,3,0,3,0,1,RT @TheOnlyReed: Warm that pussy up,warm pussy
18102,3,0,3,0,1,"RT @TheOrangeCone: That rocket blowing up reminds me of that time in college when I blew a tranny. But in my defense, I was drunk. Both tim&#8230;",rocket blow remind time college blow tranny defense drunk
18103,3,0,0,3,2,RT @TheOrlandoJones: Funny how people who take their fantasy sports leagues very seriously are celebrated while those who play D&amp;D are mock&#8230;,funny people take fantasy sport league seriously celebrate play dd
18104,3,0,3,0,1,"RT @ThePartyCodes: If my jokes offend you: 

1. I'm sorry 
2. It won't happen again 
3. 1 &amp; 2 are lies 
4. You're a pussy",joke offend sorry will happen lie pussy
18105,3,0,3,0,1,RT @ThePlanetVenus_: I'm obviously Morello from OITNB cause crazy and jealous bitch.,obviously morello oitnb cause crazy jealous bitch
18106,3,0,1,2,2,RT @ThePoke: This crow in Aberdeen just won at photobombing (pic by Steve Black] - via @DailyMirror http://t.co/qDcLxyjOCt,crow aberdeen photobombing pic steve black via
18107,3,0,3,0,1,"RT @ThePrincePerez: Messi's like ""I'm back bitches &#128527;&#128076;"" lmao &#128514;&#128514;&#128514;",messi like back bitch lmao
18109,3,0,3,0,1,RT @TheRaceDraft: Karate bitch https://t.co/UtEUTZkjOk,karate bitch
18110,3,1,2,0,1,"RT @TheRainbowGirlz: I'm not saying she's a slut, but her favorite shade of lipstick is pussy.",say slut favorite shade lipstick pussy
18111,6,0,5,1,1,"RT @TheRealCoolie: How many hoes do I have ?

&#12288; Z
&#12288;&#12288; E
&#12288;&#12288;&#12288; R
&#12288;&#12288;&#12288;&#12288; O
&#12288;&#12288;&#12288;&#12288;&#12288;o
&#12288;&#12288;&#12288;&#12288;&#12288; o
&#12288;&#12288;&#12288;&#12288;&#12288;o
&#12288;&#12288;&#12288;&#12288; &#12290;
&#12288;&#12288;&#12288; &#12290;
&#12288;&#12288;&#12288;.
&#12288;&#12288;&#12288;.",many hoe z e r
18112,3,0,3,0,1,RT @TheRealHoneyMoe: I don't care about bitches. Hoes be into it with they damn self&#128553;&#128175;,care bitch hoe damn
18113,3,0,3,0,1,RT @TheRealIceTre: Finna hit this bitch with a handful of salt http://t.co/uaBiQvI6a6,finna hit bitch handful salt
18114,3,0,2,1,1,"RT @TheRealIceTre: bae: ""come over""

me: ""i'm tryna catch a pokemon""

bae: ""i'm horny tho""

me: ""bitch it's a fucking mewtwo""",bae come tryna catch pokemon bae horny tho bitch fucking mewtwo
18115,3,0,3,0,1,RT @TheRealIceTre: hot pockets &gt; hoes,hot pocket hoe
18116,3,0,3,0,1,RT @TheRealKeyvone: Karma is a bitch,karma bitch
18117,3,0,3,0,1,RT @TheRealMFast: I wish a bitch would &#128544;&#128556;&#128548;&#128298;&#128299; http://t.co/jSnDXuyPdN,wish bitch would
18118,3,0,3,0,1,RT @TheRealMFast: Niggas cheat on the most loyal most beautiful women with fucking trash,niggas cheat loyal beautiful woman fuck trash
18119,3,0,0,3,2,RT @TheRealMugatu: @Deet02 @MikeNapoli25 @954Nole do I remember a game winning jack to right last summer at Yankee stadium that started a p&#8230;,remember game win jack right last summer yankee stadium start
18120,3,0,3,0,1,RT @TheRealTenski: When I die take my casket to the club so bitches can twerk on it I'm putting the fun back in funeral,die take casket club bitch twerk put fun back funeral
18121,3,0,3,0,1,"RT @TheReal_Salmon: Snail hoe: my parents just left, they gonna be gone for 15 mins..

Snail: ok ?

Snail hoe: Im horny af

Snail:... http:&#8230;",snail hoe parent leave go to go min snail ok snail hoe horny af snail
18122,3,0,1,2,2,RT @TheRisingStar23: Shy Glizzy Decent Af,shy glizzy decent af
18123,3,0,2,1,1,"RT @TheRoachDean: ""@SO_GALACTIC: ""@Toodangerous_: &#8220;@SO_GALACTIC Gummy worms? https://t.co/TyXhQzqnqr&#8221;"" ............"" that bitch is a beast",gummy worm bitch beast
18124,3,0,1,2,2,"RT @TheRoot: Don Lemon gets called an Uncle Tom, doesn't like it: http://t.co/eV4xgI5Pgc http://t.co/i6Xs8HCnrb",lemon get call uncle tom like
18125,3,0,3,0,1,RT @TheSchwagQueen: Niggas be in your messages like &#128536;&#128141;&#128149;&#128166;&#128272; &amp; be on Twitter like fuck bitches &#9994;&#128299;&#128184;Come on nigga which one you gone be Drake or&#8230;,niggas message like twitter like fuck bitch nigga one go drake
18126,3,0,3,0,1,RT @TheSeanyV: I didn't pull bitches in elementary school. My parents couldn't afford the 64-count color box with the sharpener on the back&#8230;,pull bitch elementary school parent could afford count color box sharpener
18127,3,0,3,0,1,RT @TheSexFacts101: Fucking over your guaranteed pussy trying to get some more pussy will end you up with no pussy!,fuck guarantee pussy try get pussy end pussy
18128,3,0,0,3,2,"RT @TheStrangeLog: Nerf the hell out of birds, they no longer attack you at long range, lower damage, don&#8217;t follow you forever.",nerf hell bird long attack long range low damage follow forever
18129,3,0,3,0,1,RT @TheSuperNegro_: Can't believe you bitches find this remotely appealing. http://t.co/TKwwapczGr,can believe bitch find remotely appealing
18130,3,0,0,3,2,RT @TheTumblrPosts: This is why Charlie Sheen is an idol http://t.co/6ovXRtTxtN,charlie sheen idol
18131,3,1,2,0,1,"RT @TheTypicalChick: ""Why do you always wear black"" 

cause I&#8217;m ready for your funeral bitch",always wear black cause ready funeral bitch
18132,3,0,3,0,1,"RT @TheVibeKing: I didn't go wrong when I started talking to you, I went wrong when I trusted your bitch ass",go wrong start talk go wrong trust bitch ass
18133,6,0,6,0,1,RT @TheVineNation: when you in a public place and ya side hoes come outta no where &#128557; https://t.co/1XV2fYehze,public place ya side hoe come outta
18134,3,0,3,0,1,RT @TheVoiceOfMiami #Fellas: Would you shit on a bitch if she asked you like that Biggie skit? + I'll take my dick and go home.,fella would shit bitch ask like biggie skit take dick go home
18135,3,0,3,0,1,RT @TheVoiceOfMiami I don't work for pussy... + the code of a real man,work pussy code real man
18136,3,1,2,0,1,RT @TheVoiceOfMiami: A lot of y'all hoes pretty until a nigga enlarge that avi...,lot hoe pretty nigga enlarge avi
18137,3,0,3,0,1,"RT @TheVoiceOfMiami: I don't care how much pussy I get, I still got to jack my dick...",care much pussy get still get jack dick
18138,3,0,3,0,1,RT @TheVoiceOfMiami: I wonder how many of y'all hoes got homegrown sex tapes online and U.O.E.N.O,wonder many hoe get homegrown sex tape online
18139,3,0,3,0,1,RT @TheVoiceOfMiami: If you got to have every hoe you see you a weak nigga...,got every hoe see weak nigga
18140,3,0,0,3,2,RT @TheVoiceOfMiami: Miami* RT @PacDaGoat: Houston has so many trash drivers,miami houston many trash driver
18141,3,0,3,0,1,"RT @TheVoiceOfMiami: Twitter hoes just different, bitches want to text or DM all day. Hoe I'm trying to fuck something...",twitter hoe different bitch want text dm day hoe try fuck something
18142,3,0,3,0,1,RT @TheVoiceOfMiami: When you start liking a hoe you don't really like because she gives you the pussy on a consistent basis...,start like hoe really like give pussy consistent basis
18143,3,0,3,0,1,RT @TheWoundGod: Son. Lmao. RT @ChefWaites: I&#8217;m gonna Cry every time RT @WackProducer: No bitches http://t.co/JEIHGDwLai,son lmao go to cry every time bitch
18144,3,0,0,3,2,"RT @TheXbone: Twitch Plays Call of Duty. Enter trash talk in the chat, the auto-aim will do the rest",twitch play call duty enter trash talk chat auto aim rest
18145,3,0,3,0,1,RT @The_April_Fool: Fucking with them hoes! &#8220;@Marc_withdaC: &#8220;@CamBlunt: my nigga waka i hate it had to be him http://t.co/E12YlM2yVa&#8221; man t&#8230;,fuck hoe nigga waka hate man
18146,3,0,3,0,1,RT @The_HelenKeller: baddest blind bitch,badd blind bitch
18147,3,1,2,0,1,RT @The_Paradox: FAGGOT RT @80sbaby4life: I was in the club and there was this good lookin bitch. ..she had gold teeth tho. I was confused &#8230;,faggot club good lookin bitch gold tooth tho confuse
18148,3,0,3,0,1,RT @The_Race_Draft: Obama ain't playin with these hoes... http://t.co/b6Opj6D25y,obama be playin hoe
18149,3,0,3,0,1,RT @The_Searcy: Happy cunt bags&#128076;,happy cunt
18150,3,0,3,0,1,"RT @TheeGreekGod: Girl: I know you got hoes 

Me: http://t.co/qNa9ogveWW",girl know get hoe
18151,3,0,0,3,2,RT @TheeGreekGod: Soulja boy trash now but I'm not gonna act like I never cranked that superman.,soulja boy trash go to act like never crank superman
18152,6,0,6,0,1,RT @TheeJenBunny: Oh you didn't hit me boo boo - bitches who got hit in the jaw,oh hit boo boo bitch get hit jaw
18153,3,1,2,0,1,RT @TheeJenBunny: Oh you missed bitch- bitxhes who got socked in the face,oh miss bitxhe get sock face
18154,3,0,3,0,1,RT @TheeRealGemini: Listen here &#8220;@verbally_abrupt: Bitches cheat on they bitch... But be SOOOOOO HURT when they bitch cheat back.&#8221;,listen bitch cheat bitch soooooo hurt bitch cheat
18155,3,0,3,0,1,RT @Thee_MrWest: This bitch at work gone make me slap her head off her fuckin neck,bitch work go make slap head fuckin neck
18156,3,0,3,0,1,RT @TheeeSickestKid: Yo bag Gucci but you still ugly hoe shut up,yo bag gucci still ugly hoe shut
18157,3,0,3,0,1,RT @TheoMaxximus: I can post a picture of chrus at like 5 in the morning and the little nigga will favorite and retweet that hoe,post picture chrus like morning little nigga favorite retweet hoe
18158,3,3,0,0,0,"RT @Theprinceofnj: &#8220;@SMCo71: "" if you aint bout that Murder Game pussy nigga shut up ""&#8221;252 GANG &#128514;&#128514;&#128514;&#128514;&#128514;",be not bout murder game pussy nigga shut gang
18159,3,0,3,0,1,"RT @Therealalonig: $10,000 dinner dates with yo man bitch. #pow @karrueche http://t.co/LOP1LY4HvS",dinner date yo man bitch pow
18160,3,0,2,1,1,RT @Things4WhitePpl: Being pussy-whipped http://t.co/55BxG7PBNG,pussy whip
18161,3,0,3,0,1,RT @ThinkLikeRandy: When you've got 5 or 6 hoes every one of them sees her man as god.That's why you don't have sex with them very often. -&#8230;,get hoe every one see man sex often
18162,3,0,0,3,2,RT @ThinkingOfJacob: So I took a 1000 pictures with him and he ate all the brownies I made but he's the new homie @macdemy http://t.co/cZeO&#8230;,take picture eat brownie make new homie
18163,3,0,3,0,1,"RT @ThinknMoney_365: @Wendys , @TacoBell , &amp; @McDonalds yall bitches needa start delivering !!",bitch needa start deliver
18164,3,0,2,1,1,RT @Thirst22: Hoes love justifying other hoes actions. That's how you easily know who be hoeing.,hoe love justify hoe action easily know hoe
18165,3,0,3,0,1,"RT @This_Sarcasm_: my tweet wasn't really about you. but if the shoe fits, then lace that bitch up and wear it.",tweet really shoe fit lace bitch wear
18166,3,0,3,0,1,RT @Thomas16v: That's my bitch &#128521;,bitch
18167,3,0,1,2,2,"RT @ThomasKeneally: Obersturmfuhrer Matthias, my wife is a superb financial brian. Carry on with your labelling in her presence, and see ho&#8230;",obersturmfuhrer matthias wife superb financial brian carry labelling presence see
18168,3,0,3,0,1,RT @Thornton25: Bruh you're not a friend.. You fuck with me when you and ya bitch into it &#128514;&#128514;&#128514;,bruh friend fuck ya bitch
18169,3,0,0,3,2,RT @Thotcho: See the jumbotron? That&#8217;s where the jig is,see jumbotron jig
18170,3,0,3,0,1,RT @ThotsLoveNike: Girlfriends hate them friendly bitches &#128514;,girlfriend hate friendly bitch
18171,3,1,2,0,1,RT @ThottyGlo: How quick your bitch will text another nigga whens shes mad at you http://t.co/uRSI7AjUMP,quick bitch text another nigga mad
18172,3,0,3,0,1,RT @ThriIIuminati: I hate when people think I'm mad or sad cause I'm not talking.. nah I'm chillin bitch.,hate people think mad sad cause talk nah chillin bitch
18173,3,0,3,0,1,RT @ThriIIuminati: im chill as fuck but ill still turn up on ur bitch ass,chill fuck ill still turn ur bitch ass
18174,3,0,3,0,1,"RT @ThtNiggaXzavier: Couple A , B's , C's , bad bitch double D's , popping E's I don't give a F , told you I'm a G",couple b c bad bitch double pop e give f tell g
18175,3,0,3,0,1,RT @ThugLifeIsDead: best twitter beef all time was when @Vidal_Lucia called out Barbara hoe ass for cheating on her college bf with some pa&#8230;,good twitter beef time call barbara hoe ass cheat college bf
18176,3,0,3,0,1,"RT @ThugginLegally_: Twitter jail is pointless your suppose to tweet , they need instagram jail for hoes doing Shout out for shout out all &#8230;",twitter jail pointless suppose tweet need instagram jail hoe shout shout
18177,3,0,3,0,1,RT @TiaraSoBoojie: All the main bitches are getting kicked to the curve lol,main bitch getting kick curve lol
18178,3,0,2,1,1,RT @TibaBurger: Sick ass goal #ned #WorldCup2014,sick ass goal ned
18179,3,0,0,3,2,RT @TideRecruits101: It's ok to trash talk....but I haven't seen any Bama fans wishing harm or injury towards LSU players.,ok trash talk see bama fan wish harm injury towards lsu player
18180,3,0,3,0,1,RT @Tierrraaaaa: no sex bitch I only want the neck bitch .,sex bitch want neck bitch
18181,3,0,3,0,1,RT @TiffaniRenee3: @Victoria_Finae @drrrruuuu jealous bitch. &#128514;,jealous bitch
18182,3,1,2,0,1,"RT @TimRaw: Was crazy about her.

Got to know her.

She was a bitch.

Felt betrayed by my judgment.",crazy get know bitch felt betray judgment
18183,3,0,3,0,1,RT @TimoPleasant: This grown on your own shit is for the birds. &#128530;,grow shit bird
18184,3,0,3,0,1,RT @TinkkBaddAss: Bouta take a shower just to fuck yo bitch https://t.co/7WQ5QZsIls,bouta take shower fuck yo bitch
18185,9,0,9,0,1,"RT @Tiny2YouHoes: but naawww though, y'all hoes is fu don't fucking play w/me.",naawww though hoe fu fucking play w
18186,3,0,3,0,1,RT @TinyTino842: @triple6em96 I call all women bitches get over it,call woman bitch get
18187,3,0,3,0,1,RT @Tip_It_In: #IfSheCantSuckTheDickRight slap it on her forehead.. The bitch needs a spankin.. discipline her ass &#128514;&#9995;,ifshecantsuckthedickright slap forehead bitch need spankin discipline ass
18188,3,2,1,0,0,"RT @Tiqqz: @ShinSnipes i woke up with a sore throat, im cold, niggers will be niggers. so terrible",wake sore throat cold nigger nigger terrible
18189,3,0,0,3,2,RT @TiredOfTyranny: Jihadi Work Accident: Seven Taliban Fighters Including Top Commander Killed When Roadside Bombs Detonate Prematurely&#8230; h&#8230;,jihadi work accident seven taliban fighter include top commander kill roadside bomb detonate
